ID_Usuario,ID_Filme,Nota,Genero
252,Filme_10,2,Sci-Fi
252,Filme_39,3,Drama
252,Filme_45,4,Ação
253,Filme_38,1,Ação
253,Filme_4,5,Terror
253,Filme_36,2,Comédia
253,Filme_39,2,Drama
253,Filme_33,2,Ação
253,Filme_25,4,Comédia
253,Filme_0,2,Sci-Fi
253,Filme_44,2,Drama
253,Filme_29,1,Sci-Fi
253,Filme_24,3,Ação
253,Filme_11,1,Comédia
253,Filme_14,4,Sci-Fi
253,Filme_45,2,Ação
254,Filme_12,3,Terror
254,Filme_1,3,Terror
254,Filme_10,3,Sci-Fi
254,Filme_40,3,Sci-Fi
254,Filme_0,3,Sci-Fi
254,Filme_17,3,Terror
254,Filme_46,2,Drama
254,Filme_22,3,Sci-Fi
254,Filme_34,4,Comédia
254,Filme_30,4,Comédia
254,Filme_43,2,Drama
254,Filme_2,4,Comédia
254,Filme_19,2,Sci-Fi
254,Filme_6,4,Comédia
254,Filme_15,3,Drama
254,Filme_48,4,Drama
254,Filme_29,2,Sci-Fi
254,Filme_14,1,Sci-Fi
254,Filme_32,2,Sci-Fi
255,Filme_37,3,Terror
255,Filme_19,4,Sci-Fi
255,Filme_4,4,Terror
255,Filme_32,1,Sci-Fi
255,Filme_16,2,Sci-Fi
255,Filme_23,1,Ação
255,Filme_25,1,Comédia
255,Filme_44,5,Drama
255,Filme_35,1,Terror
255,Filme_8,1,Comédia
255,Filme_7,2,Comédia
255,Filme_34,4,Comédia
255,Filme_43,4,Drama
255,Filme_15,5,Drama
255,Filme_29,2,Sci-Fi
255,Filme_10,2,Sci-Fi
255,Filme_17,4,Terror
255,Filme_36,1,Comédia
256,Filme_0,1,Sci-Fi
256,Filme_9,4,Terror
256,Filme_15,3,Drama
256,Filme_17,4,Terror
256,Filme_10,4,Sci-Fi
256,Filme_49,1,Sci-Fi
256,Filme_45,2,Ação
256,Filme_4,5,Terror
256,Filme_22,3,Sci-Fi
256,Filme_5,3,Drama
256,Filme_38,3,Ação
257,Filme_39,1,Drama
257,Filme_37,1,Terror
257,Filme_24,4,Ação
257,Filme_1,2,Terror
257,Filme_6,5,Comédia
257,Filme_8,5,Comédia
257,Filme_25,4,Comédia
257,Filme_40,2,Sci-Fi
257,Filme_38,2,Ação
257,Filme_22,4,Sci-Fi
257,Filme_49,3,Sci-Fi
257,Filme_42,3,Sci-Fi
257,Filme_48,2,Drama
257,Filme_21,2,Terror
257,Filme_18,2,Ação
257,Filme_16,2,Sci-Fi
257,Filme_32,3,Sci-Fi
258,Filme_38,3,Ação
258,Filme_49,5,Sci-Fi
258,Filme_28,5,Sci-Fi
258,Filme_35,3,Terror
258,Filme_23,1,Ação
258,Filme_16,5,Sci-Fi
258,Filme_37,3,Terror
258,Filme_42,4,Sci-Fi
258,Filme_7,4,Comédia
258,Filme_44,2,Drama
258,Filme_2,2,Comédia
258,Filme_26,2,Comédia
258,Filme_32,5,Sci-Fi
258,Filme_41,4,Ação
259,Filme_16,3,Sci-Fi
259,Filme_2,1,Comédia
259,Filme_24,4,Ação
259,Filme_11,3,Comédia
259,Filme_9,4,Terror
259,Filme_40,3,Sci-Fi
259,Filme_6,1,Comédia
259,Filme_36,1,Comédia
259,Filme_33,4,Ação
259,Filme_44,1,Drama
259,Filme_41,2,Ação
259,Filme_49,4,Sci-Fi
259,Filme_19,2,Sci-Fi
259,Filme_47,4,Terror
259,Filme_1,4,Terror
260,Filme_1,4,Terror
260,Filme_3,1,Terror
260,Filme_49,2,Sci-Fi
260,Filme_14,3,Sci-Fi
260,Filme_11,4,Comédia
260,Filme_29,1,Sci-Fi
260,Filme_16,3,Sci-Fi
260,Filme_39,4,Drama
260,Filme_41,4,Ação
260,Filme_6,3,Comédia
260,Filme_43,2,Drama
261,Filme_2,4,Comédia
261,Filme_20,2,Drama
261,Filme_4,4,Terror
261,Filme_23,1,Ação
261,Filme_9,2,Terror
261,Filme_3,1,Terror
261,Filme_21,4,Terror
261,Filme_11,4,Comédia
261,Filme_32,4,Sci-Fi
261,Filme_16,5,Sci-Fi
261,Filme_39,1,Drama
261,Filme_0,4,Sci-Fi
261,Filme_46,4,Drama
261,Filme_8,4,Comédia
261,Filme_22,4,Sci-Fi
261,Filme_41,1,Ação
262,Filme_41,4,Ação
262,Filme_46,4,Drama
262,Filme_6,3,Comédia
262,Filme_23,3,Ação
262,Filme_12,4,Terror
262,Filme_19,4,Sci-Fi
262,Filme_5,5,Drama
262,Filme_20,4,Drama
262,Filme_4,3,Terror
262,Filme_8,3,Comédia
262,Filme_47,3,Terror
262,Filme_22,3,Sci-Fi
262,Filme_29,3,Sci-Fi
262,Filme_37,4,Terror
262,Filme_31,2,Sci-Fi
262,Filme_10,2,Sci-Fi
262,Filme_18,3,Ação
263,Filme_36,4,Comédia
263,Filme_47,1,Terror
263,Filme_18,3,Ação
263,Filme_10,4,Sci-Fi
263,Filme_23,4,Ação
263,Filme_12,2,Terror
263,Filme_44,4,Drama
263,Filme_6,2,Comédia
263,Filme_5,4,Drama
263,Filme_43,5,Drama
263,Filme_4,3,Terror
264,Filme_21,4,Terror
264,Filme_34,3,Comédia
264,Filme_35,5,Terror
264,Filme_17,5,Terror
264,Filme_24,4,Ação
264,Filme_36,2,Comédia
264,Filme_18,1,Ação
264,Filme_28,4,Sci-Fi
264,Filme_33,3,Ação
264,Filme_32,2,Sci-Fi
264,Filme_15,3,Drama
264,Filme_49,1,Sci-Fi
264,Filme_29,2,Sci-Fi
264,Filme_31,3,Sci-Fi
264,Filme_41,3,Ação
264,Filme_12,4,Terror
264,Filme_22,2,Sci-Fi
264,Filme_7,4,Comédia
264,Filme_1,5,Terror
265,Filme_1,4,Terror
265,Filme_34,5,Comédia
265,Filme_45,3,Ação
265,Filme_18,2,Ação
265,Filme_21,1,Terror
265,Filme_26,4,Comédia
265,Filme_43,4,Drama
265,Filme_4,3,Terror
265,Filme_7,5,Comédia
265,Filme_47,3,Terror
265,Filme_17,2,Terror
265,Filme_25,5,Comédia
265,Filme_11,4,Comédia
265,Filme_48,2,Drama
265,Filme_37,2,Terror
265,Filme_23,1,Ação
266,Filme_46,2,Drama
266,Filme_34,4,Comédia
266,Filme_7,3,Comédia
266,Filme_43,4,Drama
266,Filme_33,4,Ação
266,Filme_23,3,Ação
266,Filme_30,4,Comédia
266,Filme_35,1,Terror
266,Filme_37,1,Terror
266,Filme_15,4,Drama
266,Filme_45,2,Ação
266,Filme_36,4,Comédia
266,Filme_4,2,Terror
266,Filme_16,5,Sci-Fi
266,Filme_12,1,Terror
266,Filme_3,2,Terror
266,Filme_44,1,Drama
266,Filme_49,5,Sci-Fi
266,Filme_2,3,Comédia
267,Filme_26,4,Comédia
267,Filme_48,4,Drama
267,Filme_30,3,Comédia
267,Filme_1,3,Terror
267,Filme_27,4,Drama
267,Filme_10,2,Sci-Fi
267,Filme_33,2,Ação
267,Filme_39,4,Drama
267,Filme_32,3,Sci-Fi
267,Filme_40,1,Sci-Fi
267,Filme_2,4,Comédia
267,Filme_37,3,Terror
267,Filme_20,4,Drama
268,Filme_31,5,Sci-Fi
268,Filme_24,4,Ação
268,Filme_0,5,Sci-Fi
268,Filme_11,2,Comédia
268,Filme_41,1,Ação
268,Filme_43,2,Drama
268,Filme_2,1,Comédia
268,Filme_42,5,Sci-Fi
268,Filme_36,3,Comédia
268,Filme_33,2,Ação
268,Filme_1,4,Terror
268,Filme_39,3,Drama
269,Filme_4,1,Terror
269,Filme_14,3,Sci-Fi
269,Filme_28,4,Sci-Fi
269,Filme_36,2,Comédia
269,Filme_19,1,Sci-Fi
269,Filme_2,4,Comédia
269,Filme_1,1,Terror
269,Filme_20,5,Drama
269,Filme_8,1,Comédia
269,Filme_3,3,Terror
269,Filme_29,1,Sci-Fi
269,Filme_21,2,Terror
269,Filme_6,3,Comédia
269,Filme_44,4,Drama
269,Filme_37,1,Terror
269,Filme_13,4,Drama
270,Filme_34,3,Comédia
270,Filme_14,4,Sci-Fi
270,Filme_38,3,Ação
270,Filme_29,5,Sci-Fi
270,Filme_23,2,Ação
270,Filme_17,3,Terror
270,Filme_47,3,Terror
270,Filme_49,4,Sci-Fi
270,Filme_36,2,Comédia
270,Filme_10,5,Sci-Fi
270,Filme_31,4,Sci-Fi
270,Filme_21,4,Terror
270,Filme_3,4,Terror
270,Filme_9,2,Terror
271,Filme_14,2,Sci-Fi
271,Filme_18,4,Ação
271,Filme_4,2,Terror
271,Filme_24,4,Ação
271,Filme_44,4,Drama
271,Filme_23,4,Ação
271,Filme_21,4,Terror
271,Filme_47,1,Terror
271,Filme_22,4,Sci-Fi
271,Filme_31,4,Sci-Fi
271,Filme_7,1,Comédia
272,Filme_20,4,Drama
272,Filme_2,4,Comédia
272,Filme_40,4,Sci-Fi
272,Filme_12,4,Terror
272,Filme_48,4,Drama
272,Filme_45,4,Ação
272,Filme_11,4,Comédia
272,Filme_30,2,Comédia
272,Filme_47,4,Terror
272,Filme_42,4,Sci-Fi
272,Filme_19,4,Sci-Fi
272,Filme_28,4,Sci-Fi
272,Filme_39,1,Drama
272,Filme_25,4,Comédia
273,Filme_14,4,Sci-Fi
273,Filme_17,3,Terror
273,Filme_30,5,Comédia
273,Filme_0,3,Sci-Fi
273,Filme_9,2,Terror
273,Filme_21,3,Terror
273,Filme_37,3,Terror
273,Filme_42,2,Sci-Fi
273,Filme_45,2,Ação
273,Filme_24,2,Ação
273,Filme_20,2,Drama
273,Filme_39,2,Drama
273,Filme_38,2,Ação
273,Filme_4,2,Terror
273,Filme_8,5,Comédia
273,Filme_46,3,Drama
274,Filme_28,4,Sci-Fi
274,Filme_2,4,Comédia
274,Filme_22,3,Sci-Fi
274,Filme_11,1,Comédia
274,Filme_23,1,Ação
274,Filme_48,5,Drama
274,Filme_49,4,Sci-Fi
274,Filme_40,4,Sci-Fi
274,Filme_3,1,Terror
274,Filme_18,3,Ação
274,Filme_20,5,Drama
274,Filme_38,3,Ação
274,Filme_21,1,Terror
274,Filme_30,1,Comédia
274,Filme_1,3,Terror
274,Filme_8,4,Comédia
275,Filme_36,4,Comédia
275,Filme_7,1,Comédia
275,Filme_1,1,Terror
275,Filme_5,3,Drama
275,Filme_15,4,Drama
275,Filme_17,1,Terror
275,Filme_21,4,Terror
275,Filme_27,2,Drama
275,Filme_13,2,Drama
275,Filme_39,2,Drama
275,Filme_38,5,Ação
276,Filme_32,4,Sci-Fi
276,Filme_40,2,Sci-Fi
276,Filme_19,1,Sci-Fi
276,Filme_35,2,Terror
276,Filme_25,5,Comédia
276,Filme_2,4,Comédia
276,Filme_20,4,Drama
276,Filme_1,3,Terror
276,Filme_5,2,Drama
276,Filme_46,4,Drama
276,Filme_14,3,Sci-Fi
276,Filme_18,1,Ação
276,Filme_21,1,Terror
276,Filme_10,3,Sci-Fi
277,Filme_14,3,Sci-Fi
277,Filme_31,3,Sci-Fi
277,Filme_18,4,Ação
277,Filme_37,1,Terror
277,Filme_0,3,Sci-Fi
277,Filme_11,2,Comédia
277,Filme_45,4,Ação
277,Filme_13,4,Drama
277,Filme_40,1,Sci-Fi
277,Filme_15,1,Drama
277,Filme_44,3,Drama
277,Filme_36,2,Comédia
277,Filme_12,2,Terror
278,Filme_43,4,Drama
278,Filme_3,3,Terror
278,Filme_9,4,Terror
278,Filme_39,1,Drama
278,Filme_23,4,Ação
278,Filme_48,3,Drama
278,Filme_18,1,Ação
278,Filme_7,2,Comédia
278,Filme_16,4,Sci-Fi
278,Filme_29,4,Sci-Fi
278,Filme_33,3,Ação
278,Filme_6,4,Comédia
278,Filme_24,2,Ação
278,Filme_19,4,Sci-Fi
279,Filme_41,4,Ação
279,Filme_13,5,Drama
279,Filme_15,4,Drama
279,Filme_16,1,Sci-Fi
279,Filme_9,4,Terror
279,Filme_24,3,Ação
279,Filme_14,1,Sci-Fi
279,Filme_27,4,Drama
279,Filme_31,1,Sci-Fi
279,Filme_22,2,Sci-Fi
279,Filme_38,1,Ação
279,Filme_44,5,Drama
279,Filme_7,1,Comédia
280,Filme_44,2,Drama
280,Filme_22,1,Sci-Fi
280,Filme_23,5,Ação
280,Filme_33,4,Ação
280,Filme_12,3,Terror
280,Filme_15,3,Drama
280,Filme_11,4,Comédia
280,Filme_2,2,Comédia
280,Filme_42,3,Sci-Fi
280,Filme_37,4,Terror
280,Filme_21,2,Terror
280,Filme_26,3,Comédia
280,Filme_8,1,Comédia
280,Filme_49,3,Sci-Fi
280,Filme_40,1,Sci-Fi
281,Filme_28,2,Sci-Fi
281,Filme_49,4,Sci-Fi
281,Filme_29,2,Sci-Fi
281,Filme_30,1,Comédia
281,Filme_12,4,Terror
281,Filme_35,1,Terror
281,Filme_34,4,Comédia
281,Filme_31,4,Sci-Fi
281,Filme_13,5,Drama
281,Filme_15,4,Drama
281,Filme_47,4,Terror
281,Filme_22,1,Sci-Fi
281,Filme_19,2,Sci-Fi
281,Filme_10,2,Sci-Fi
281,Filme_21,2,Terror
282,Filme_29,3,Sci-Fi
282,Filme_23,5,Ação
282,Filme_40,1,Sci-Fi
282,Filme_1,3,Terror
282,Filme_8,3,Comédia
282,Filme_39,2,Drama
282,Filme_9,2,Terror
282,Filme_35,3,Terror
282,Filme_15,3,Drama
282,Filme_26,3,Comédia
282,Filme_13,4,Drama
282,Filme_31,1,Sci-Fi
282,Filme_48,2,Drama
282,Filme_14,1,Sci-Fi
282,Filme_19,2,Sci-Fi
282,Filme_38,5,Ação
282,Filme_17,2,Terror
282,Filme_34,3,Comédia
282,Filme_10,2,Sci-Fi
283,Filme_25,1,Comédia
283,Filme_4,1,Terror
283,Filme_45,5,Ação
283,Filme_48,4,Drama
283,Filme_26,1,Comédia
283,Filme_22,4,Sci-Fi
283,Filme_32,2,Sci-Fi
283,Filme_18,5,Ação
283,Filme_43,2,Drama
283,Filme_49,2,Sci-Fi
283,Filme_21,4,Terror
283,Filme_44,3,Drama
283,Filme_31,3,Sci-Fi
283,Filme_34,4,Comédia
283,Filme_12,1,Terror
283,Filme_20,4,Drama
283,Filme_8,1,Comédia
283,Filme_19,1,Sci-Fi
284,Filme_12,1,Terror
284,Filme_26,3,Comédia
284,Filme_44,5,Drama
284,Filme_16,3,Sci-Fi
284,Filme_49,3,Sci-Fi
284,Filme_24,4,Ação
284,Filme_27,5,Drama
284,Filme_42,1,Sci-Fi
284,Filme_4,4,Terror
284,Filme_46,4,Drama
284,Filme_40,4,Sci-Fi
284,Filme_33,2,Ação
285,Filme_12,4,Terror
285,Filme_46,1,Drama
285,Filme_37,3,Terror
285,Filme_30,4,Comédia
285,Filme_8,4,Comédia
285,Filme_13,1,Drama
285,Filme_10,3,Sci-Fi
285,Filme_35,3,Terror
285,Filme_32,2,Sci-Fi
285,Filme_39,4,Drama
285,Filme_16,1,Sci-Fi
285,Filme_11,5,Comédia
285,Filme_5,3,Drama
285,Filme_38,4,Ação
285,Filme_47,1,Terror
286,Filme_20,2,Drama
286,Filme_26,4,Comédia
286,Filme_11,4,Comédia
286,Filme_13,1,Drama
286,Filme_44,4,Drama
286,Filme_35,1,Terror
286,Filme_43,1,Drama
286,Filme_42,4,Sci-Fi
286,Filme_40,4,Sci-Fi
286,Filme_15,4,Drama
286,Filme_5,4,Drama
286,Filme_17,4,Terror
286,Filme_16,1,Sci-Fi
286,Filme_39,2,Drama
286,Filme_21,3,Terror
286,Filme_24,4,Ação
286,Filme_3,1,Terror
286,Filme_2,1,Comédia
287,Filme_49,1,Sci-Fi
287,Filme_27,5,Drama
287,Filme_30,1,Comédia
287,Filme_43,5,Drama
287,Filme_2,1,Comédia
287,Filme_21,3,Terror
287,Filme_9,4,Terror
287,Filme_28,4,Sci-Fi
287,Filme_20,4,Drama
287,Filme_19,3,Sci-Fi
287,Filme_5,5,Drama
287,Filme_22,4,Sci-Fi
287,Filme_24,4,Ação
287,Filme_7,2,Comédia
287,Filme_8,2,Comédia
287,Filme_42,2,Sci-Fi
287,Filme_12,1,Terror
287,Filme_26,2,Comédia
288,Filme_9,2,Terror
288,Filme_47,4,Terror
288,Filme_7,4,Comédia
288,Filme_48,3,Drama
288,Filme_32,4,Sci-Fi
288,Filme_42,5,Sci-Fi
288,Filme_18,3,Ação
288,Filme_20,2,Drama
288,Filme_23,2,Ação
288,Filme_38,4,Ação
288,Filme_10,5,Sci-Fi
288,Filme_8,4,Comédia
288,Filme_46,4,Drama
288,Filme_44,4,Drama
288,Filme_39,3,Drama
288,Filme_29,5,Sci-Fi
288,Filme_45,2,Ação
288,Filme_28,4,Sci-Fi
288,Filme_5,2,Drama
289,Filme_30,5,Comédia
289,Filme_8,5,Comédia
289,Filme_39,1,Drama
289,Filme_5,4,Drama
289,Filme_7,4,Comédia
289,Filme_9,1,Terror
289,Filme_12,1,Terror
289,Filme_18,4,Ação
289,Filme_21,3,Terror
289,Filme_16,1,Sci-Fi
289,Filme_27,3,Drama
289,Filme_36,5,Comédia
289,Filme_42,4,Sci-Fi
289,Filme_31,1,Sci-Fi
289,Filme_32,3,Sci-Fi
289,Filme_2,4,Comédia
289,Filme_25,4,Comédia
289,Filme_14,2,Sci-Fi
289,Filme_0,2,Sci-Fi
290,Filme_33,3,Ação
290,Filme_3,4,Terror
290,Filme_15,3,Drama
290,Filme_42,5,Sci-Fi
290,Filme_11,1,Comédia
290,Filme_17,3,Terror
290,Filme_6,1,Comédia
290,Filme_35,4,Terror
290,Filme_9,1,Terror
290,Filme_38,3,Ação
290,Filme_21,4,Terror
290,Filme_49,5,Sci-Fi
290,Filme_40,5,Sci-Fi
290,Filme_27,2,Drama
290,Filme_43,3,Drama
291,Filme_26,5,Comédia
291,Filme_43,4,Drama
291,Filme_24,3,Ação
291,Filme_1,4,Terror
291,Filme_14,2,Sci-Fi
291,Filme_20,4,Drama
291,Filme_11,5,Comédia
291,Filme_21,3,Terror
291,Filme_36,4,Comédia
291,Filme_4,2,Terror
291,Filme_40,1,Sci-Fi
291,Filme_35,1,Terror
291,Filme_5,1,Drama
291,Filme_37,1,Terror
292,Filme_39,2,Drama
292,Filme_21,1,Terror
292,Filme_10,3,Sci-Fi
292,Filme_45,1,Ação
292,Filme_14,1,Sci-Fi
292,Filme_4,2,Terror
292,Filme_6,5,Comédia
292,Filme_5,1,Drama
292,Filme_49,3,Sci-Fi
292,Filme_15,1,Drama
292,Filme_33,2,Ação
292,Filme_32,4,Sci-Fi
292,Filme_40,3,Sci-Fi
292,Filme_22,2,Sci-Fi
292,Filme_34,4,Comédia
292,Filme_18,1,Ação
292,Filme_26,5,Comédia
293,Filme_29,2,Sci-Fi
293,Filme_13,4,Drama
293,Filme_4,2,Terror
293,Filme_32,3,Sci-Fi
293,Filme_28,3,Sci-Fi
293,Filme_42,1,Sci-Fi
293,Filme_23,2,Ação
293,Filme_22,2,Sci-Fi
293,Filme_39,4,Drama
293,Filme_11,3,Comédia
293,Filme_2,3,Comédia
293,Filme_25,1,Comédia
294,Filme_48,1,Drama
294,Filme_42,3,Sci-Fi
294,Filme_21,1,Terror
294,Filme_49,4,Sci-Fi
294,Filme_45,4,Ação
294,Filme_28,3,Sci-Fi
294,Filme_39,1,Drama
294,Filme_17,1,Terror
294,Filme_19,4,Sci-Fi
294,Filme_7,1,Comédia
294,Filme_38,4,Ação
294,Filme_15,4,Drama
294,Filme_33,5,Ação
294,Filme_37,2,Terror
294,Filme_0,1,Sci-Fi
294,Filme_12,4,Terror
294,Filme_13,2,Drama
294,Filme_5,4,Drama
294,Filme_6,1,Comédia
295,Filme_26,1,Comédia
295,Filme_12,4,Terror
295,Filme_44,3,Drama
295,Filme_38,3,Ação
295,Filme_9,4,Terror
295,Filme_7,4,Comédia
295,Filme_8,3,Comédia
295,Filme_32,2,Sci-Fi
295,Filme_15,1,Drama
295,Filme_46,1,Drama
295,Filme_5,4,Drama
295,Filme_17,4,Terror
295,Filme_43,1,Drama
296,Filme_10,1,Sci-Fi
296,Filme_38,3,Ação
296,Filme_6,3,Comédia
296,Filme_0,1,Sci-Fi
296,Filme_7,4,Comédia
296,Filme_24,3,Ação
296,Filme_1,4,Terror
296,Filme_31,4,Sci-Fi
296,Filme_32,4,Sci-Fi
296,Filme_48,1,Drama
296,Filme_20,1,Drama
296,Filme_47,4,Terror
296,Filme_29,3,Sci-Fi
296,Filme_18,1,Ação
296,Filme_44,3,Drama
296,Filme_12,5,Terror
296,Filme_41,4,Ação
296,Filme_3,5,Terror
296,Filme_33,2,Ação
297,Filme_4,2,Terror
297,Filme_35,3,Terror
297,Filme_45,4,Ação
297,Filme_49,3,Sci-Fi
297,Filme_12,1,Terror
297,Filme_41,5,Ação
297,Filme_9,2,Terror
297,Filme_19,3,Sci-Fi
297,Filme_18,5,Ação
297,Filme_44,2,Drama
297,Filme_24,5,Ação
297,Filme_43,4,Drama
297,Filme_32,3,Sci-Fi
297,Filme_3,2,Terror
297,Filme_15,4,Drama
297,Filme_1,2,Terror
298,Filme_19,2,Sci-Fi
298,Filme_34,4,Comédia
298,Filme_0,3,Sci-Fi
298,Filme_29,3,Sci-Fi
298,Filme_27,4,Drama
298,Filme_28,2,Sci-Fi
298,Filme_33,4,Ação
298,Filme_23,5,Ação
298,Filme_35,4,Terror
298,Filme_26,2,Comédia
298,Filme_3,4,Terror
298,Filme_32,3,Sci-Fi
299,Filme_21,5,Terror
299,Filme_36,4,Comédia
299,Filme_30,4,Comédia
299,Filme_22,1,Sci-Fi
299,Filme_49,1,Sci-Fi
299,Filme_0,4,Sci-Fi
299,Filme_18,2,Ação
299,Filme_32,2,Sci-Fi
299,Filme_2,1,Comédia
299,Filme_10,1,Sci-Fi
299,Filme_45,1,Ação
299,Filme_13,4,Drama
299,Filme_3,4,Terror
299,Filme_1,4,Terror
299,Filme_4,5,Terror
300,Filme_36,3,Comédia
300,Filme_42,3,Sci-Fi
300,Filme_27,5,Drama
300,Filme_33,2,Ação
300,Filme_46,4,Drama
300,Filme_11,4,Comédia
300,Filme_43,5,Drama
300,Filme_5,4,Drama
300,Filme_28,2,Sci-Fi
300,Filme_16,3,Sci-Fi
300,Filme_4,2,Terror
300,Filme_41,2,Ação
301,Filme_25,4,Comédia
301,Filme_34,4,Comédia
301,Filme_20,4,Drama
301,Filme_18,1,Ação
301,Filme_28,1,Sci-Fi
301,Filme_12,2,Terror
301,Filme_1,4,Terror
301,Filme_24,2,Ação
301,Filme_42,3,Sci-Fi
301,Filme_2,4,Comédia
301,Filme_26,5,Comédia
301,Filme_27,4,Drama
301,Filme_15,4,Drama
301,Filme_49,1,Sci-Fi
301,Filme_13,2,Drama
301,Filme_39,1,Drama
302,Filme_39,4,Drama
302,Filme_0,1,Sci-Fi
302,Filme_9,4,Terror
302,Filme_34,1,Comédia
302,Filme_22,2,Sci-Fi
302,Filme_45,1,Ação
302,Filme_3,3,Terror
302,Filme_4,2,Terror
302,Filme_44,4,Drama
302,Filme_10,3,Sci-Fi
302,Filme_32,3,Sci-Fi
302,Filme_8,1,Comédia
302,Filme_38,1,Ação
302,Filme_41,1,Ação
302,Filme_26,1,Comédia
303,Filme_21,5,Terror
303,Filme_44,2,Drama
303,Filme_24,1,Ação
303,Filme_32,4,Sci-Fi
303,Filme_39,3,Drama
303,Filme_15,4,Drama
303,Filme_30,1,Comédia
303,Filme_10,4,Sci-Fi
303,Filme_27,3,Drama
303,Filme_49,3,Sci-Fi
303,Filme_28,4,Sci-Fi
303,Filme_41,4,Ação
303,Filme_3,4,Terror
303,Filme_5,1,Drama
303,Filme_46,3,Drama
303,Filme_25,2,Comédia
303,Filme_4,5,Terror
303,Filme_18,2,Ação
303,Filme_40,2,Sci-Fi
304,Filme_42,1,Sci-Fi
304,Filme_15,1,Drama
304,Filme_38,3,Ação
304,Filme_44,1,Drama
304,Filme_41,1,Ação
304,Filme_46,4,Drama
304,Filme_20,2,Drama
304,Filme_0,3,Sci-Fi
304,Filme_9,1,Terror
304,Filme_47,3,Terror
304,Filme_37,2,Terror
304,Filme_19,3,Sci-Fi
304,Filme_36,4,Comédia
304,Filme_43,3,Drama
304,Filme_24,4,Ação
304,Filme_26,5,Comédia
304,Filme_31,2,Sci-Fi
304,Filme_34,4,Comédia
304,Filme_40,3,Sci-Fi
305,Filme_47,4,Terror
305,Filme_21,4,Terror
305,Filme_19,1,Sci-Fi
305,Filme_22,1,Sci-Fi
305,Filme_4,4,Terror
305,Filme_6,2,Comédia
305,Filme_49,2,Sci-Fi
305,Filme_12,5,Terror
305,Filme_31,1,Sci-Fi
305,Filme_36,2,Comédia
305,Filme_34,4,Comédia
305,Filme_10,1,Sci-Fi
305,Filme_48,3,Drama
306,Filme_20,4,Drama
306,Filme_12,5,Terror
306,Filme_0,1,Sci-Fi
306,Filme_32,4,Sci-Fi
306,Filme_48,3,Drama
306,Filme_15,3,Drama
306,Filme_21,4,Terror
306,Filme_25,2,Comédia
306,Filme_19,2,Sci-Fi
306,Filme_4,5,Terror
307,Filme_4,2,Terror
307,Filme_14,4,Sci-Fi
307,Filme_22,3,Sci-Fi
307,Filme_45,1,Ação
307,Filme_48,3,Drama
307,Filme_6,4,Comédia
307,Filme_47,4,Terror
307,Filme_5,2,Drama
307,Filme_49,1,Sci-Fi
307,Filme_11,4,Comédia
307,Filme_26,4,Comédia
307,Filme_30,4,Comédia
307,Filme_16,2,Sci-Fi
307,Filme_19,1,Sci-Fi
307,Filme_10,4,Sci-Fi
307,Filme_38,4,Ação
307,Filme_43,1,Drama
308,Filme_38,4,Ação
308,Filme_0,2,Sci-Fi
308,Filme_41,4,Ação
308,Filme_36,4,Comédia
308,Filme_9,2,Terror
308,Filme_21,3,Terror
308,Filme_23,4,Ação
308,Filme_35,1,Terror
308,Filme_49,3,Sci-Fi
308,Filme_42,2,Sci-Fi
308,Filme_22,2,Sci-Fi
308,Filme_3,1,Terror
308,Filme_34,3,Comédia
308,Filme_30,1,Comédia
308,Filme_11,1,Comédia
308,Filme_28,4,Sci-Fi
308,Filme_25,2,Comédia
308,Filme_46,2,Drama
308,Filme_32,4,Sci-Fi
309,Filme_46,4,Drama
309,Filme_27,4,Drama
309,Filme_45,3,Ação
309,Filme_34,3,Comédia
309,Filme_29,1,Sci-Fi
309,Filme_15,5,Drama
309,Filme_13,4,Drama
309,Filme_10,3,Sci-Fi
309,Filme_21,1,Terror
309,Filme_44,4,Drama
309,Filme_4,1,Terror
309,Filme_20,5,Drama
309,Filme_2,1,Comédia
309,Filme_19,2,Sci-Fi
309,Filme_5,4,Drama
309,Filme_28,4,Sci-Fi
309,Filme_31,3,Sci-Fi
309,Filme_23,3,Ação
309,Filme_48,5,Drama
310,Filme_15,1,Drama
310,Filme_19,2,Sci-Fi
310,Filme_22,3,Sci-Fi
310,Filme_0,3,Sci-Fi
310,Filme_3,5,Terror
310,Filme_27,1,Drama
310,Filme_30,3,Comédia
310,Filme_23,4,Ação
310,Filme_10,1,Sci-Fi
310,Filme_47,5,Terror
310,Filme_28,2,Sci-Fi
310,Filme_18,4,Ação
310,Filme_34,4,Comédia
310,Filme_11,4,Comédia
310,Filme_41,1,Ação
310,Filme_16,2,Sci-Fi
310,Filme_46,4,Drama
310,Filme_40,4,Sci-Fi
310,Filme_13,2,Drama
311,Filme_26,4,Comédia
311,Filme_14,2,Sci-Fi
311,Filme_48,2,Drama
311,Filme_15,2,Drama
311,Filme_44,3,Drama
311,Filme_10,4,Sci-Fi
311,Filme_32,2,Sci-Fi
311,Filme_19,3,Sci-Fi
311,Filme_12,4,Terror
311,Filme_47,2,Terror
311,Filme_33,2,Ação
311,Filme_22,4,Sci-Fi
311,Filme_49,3,Sci-Fi
311,Filme_40,3,Sci-Fi
311,Filme_43,1,Drama
311,Filme_31,4,Sci-Fi
311,Filme_16,1,Sci-Fi
311,Filme_3,3,Terror
312,Filme_34,4,Comédia
312,Filme_33,4,Ação
